Date,Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today ,Direction
2022,1.005,0.298,1.618,1.243,0.268,6.4526,1.005,Up
2022,0.362,1.005,0.298,1.618,1.243,7.2398,0.362,Up
2022,-0.42,0.362,1.005,0.298,1.618,5.8367,-0.42,Down
2022,-0.735,-0.42,0.362,1.005,0.298,6.2219,-0.735,Down
2022,0.994,-0.735,-0.42,0.362,1.005,8.4225,0.994,Up
2022,1.151,0.994,-0.735,-0.42,0.362,8.9705,1.151,Up
2022,0.674,1.151,0.994,-0.735,-0.42,7.906,0.674,Up
2022,-1.656,0.674,1.151,0.994,-0.735,6.3204,-1.656,Down
2022,1.603,-1.656,0.674,1.151,0.994,7.8506,1.603,Up
2022,0.586,1.603,-1.656,0.674,1.151,7.1844,0.586,Up
2022,1.175,0.586,1.603,-1.656,0.674,6.4904,1.175,Up
2022,-0.96,1.175,0.586,1.603,-1.656,7.2197,-0.96,Down
2022,-0.045,-0.96,1.175,0.586,1.603,5.3632,-0.045,Down
2022,-0.749,-0.045,-0.96,1.175,0.586,5.2946,-0.749,Down
2022,1.694,-0.749,-0.045,-0.96,1.175,8.2342,1.694,Up
2022,1.04,1.694,-0.749,-0.045,-0.96,7.3967,1.04,Up
2022,1.082,1.04,1.694,-0.749,-0.045,8.7004,1.082,Up
2022,0.396,1.082,1.04,1.694,-0.749,6.9998,0.396,Up
2022,-0.259,0.396,1.082,1.04,1.694,6.3435,-0.259,Down
2022,1.011,-0.259,0.396,1.082,1.04,6.7821,1.011,Up
2022,-0.048,1.011,-0.259,0.396,1.082,4.5657,-0.048,Down
2022,0.93,-0.048,1.011,-0.259,0.396,5.6815,0.93,Up
2022,-0.544,0.93,-0.048,1.011,-0.259,5.3886,-0.544,Down
2022,-0.211,-0.544,0.93,-0.048,1.011,4.4932,-0.211,Down
2022,0.289,-0.211,-0.544,0.93,-0.048,6.8666,0.289,Up
2022,-0.709,0.289,-0.211,-0.544,0.93,5.949,-0.709,Down
2022,1.201,-0.709,0.289,-0.211,-0.544,6.1695,1.201,Up
2022,0.963,1.201,-0.709,0.289,-0.211,5.4048,0.963,Up
2022,0.461,0.963,1.201,-0.709,0.289,5.9289,0.461,Up
2022,0.174,0.461,0.963,1.201,-0.709,6.3563,0.174,Up
2022,0.241,0.174,0.461,0.963,1.201,4.9023,0.241,Up
2022,-0.668,0.241,0.174,0.461,0.963,6.8017,-0.668,Down
2022,-0.887,-0.668,0.241,0.174,0.461,7.7696,-0.887,Down
2022,-0.133,-0.887,-0.668,0.241,0.174,4.9105,-0.133,Down
2022,0.379,-0.133,-0.887,-0.668,0.241,4.9178,0.379,Up
2022,1.028,0.379,-0.133,-0.887,-0.668,5.0942,1.028,Up
2022,-3.357,1.028,0.379,-0.133,-0.887,10.3087,-3.357,Down
2022,0.107,-3.357,1.028,0.379,-0.133,6.5371,0.107,Up
2022,-1.397,0.107,-3.357,1.028,0.379,8.5652,-1.397,Down
2022,-1.188,-1.397,0.107,-3.357,1.028,7.603,-1.188,Down
2022,0.898,-1.188,-1.397,0.107,-3.357,7.874,0.898,Up
2022,-2.009,0.898,-1.188,-1.397,0.107,9.9632,-2.009,Down
2022,-0.603,-2.009,0.898,-1.188,-1.397,7.6637,-0.603,Down
2022,1.883,-0.603,-2.009,0.898,-1.188,7.0964,1.883,Up
2022,1.262,1.883,-0.603,-2.009,0.898,8.0822,1.262,Up
2022,0.958,1.262,1.883,-0.603,-2.009,7.6707,0.958,Up
2022,0.536,0.958,1.262,1.883,-0.603,6.9256,0.536,Up
2022,-2.173,0.536,0.958,1.262,1.883,12.2947,-2.173,Down
2022,0.033,-2.173,0.536,0.958,1.262,8.5024,0.033,Up
2022,-0.723,0.033,-2.173,0.536,0.958,8.7634,-0.723,Down
2022,0.37,-0.723,0.033,-2.173,0.536,10.3085,0.37,Up
2022,1.645,0.37,-0.723,0.033,-2.173,7.3279,1.645,Up
2022,-0.252,1.645,0.37,-0.723,0.033,7.7275,-0.252,Down
2022,-2.258,-0.252,1.645,0.37,-0.723,10.6747,-2.258,Down
2022,-0.627,-2.258,-0.252,1.645,0.37,8.9473,-0.627,Down
2022,-0.71,-0.627,-2.258,-0.252,1.645,12.2347,-0.71,Down
2022,-0.573,-0.71,-0.627,-2.258,-0.252,9.2581,-0.573,Down
2022,-1.261,-0.573,-0.71,-0.627,-2.258,10.8294,-1.261,Down
2022,1.688,-1.261,-0.573,-0.71,-0.627,11.0802,1.688,Up
2022,-1.096,1.688,-1.261,-0.573,-0.71,11.2952,-1.096,Down
2022,-1.277,-1.096,1.688,-1.261,-0.573,15.3711,-1.277,Down
2022,1.532,-1.277,-1.096,1.688,-1.261,8.9757,1.532,Up
2022,1.496,1.532,-1.277,-1.096,1.688,10.3603,1.496,Up
2022,0.991,1.496,1.532,-1.277,-1.096,8.8066,0.991,Up
2022,-0.644,0.991,1.496,1.532,-1.277,8.2334,-0.644,Down
2022,-1.675,-0.644,0.991,1.496,1.532,10.779,-1.675,Down
2022,-1.083,-1.675,-0.644,0.991,1.496,7.6043,-1.083,Down
2022,-0.14,-1.083,-1.675,-0.644,0.991,9.2483,-0.14,Down
2022,-0.45,-0.14,-1.083,-1.675,-0.644,7.6992,-0.45,Down
2022,4.799,-0.45,-0.14,-1.083,-1.675,14.7255,4.799,Up
2022,-2.963,4.799,-0.45,-0.14,-1.083,12.3737,-2.963,Down
2022,0.772,-2.963,4.799,-0.45,-0.14,9.3168,0.772,Up
2022,-1.066,0.772,-2.963,4.799,-0.45,9.7163,-1.066,Down
2022,-0.133,-1.066,0.772,-2.963,4.799,7.9747,-0.133,Down
2022,-0.712,-0.133,-1.066,0.772,-2.963,8.8283,-0.712,Down
2022,2.512,-0.712,-0.133,-1.066,0.772,13.1038,2.512,Up
2022,0.793,2.512,-0.712,-0.133,-1.066,8.5437,0.793,Up
2022,1.618,0.793,2.512,-0.712,-0.133,7.8846,1.618,Up
2022,0.105,1.618,0.793,2.512,-0.712,10.4087,0.105,Up
2022,-0.807,0.105,1.618,0.793,2.512,8.1972,-0.807,Down
2022,2.409,-0.807,0.105,1.618,0.793,10.0302,2.409,Up
2022,-0.06,2.409,-0.807,0.105,1.618,9.6631,-0.06,Down
2022,-1.441,-0.06,2.409,-0.807,0.105,8.5408,-1.441,Down
2022,-2.352,-1.441,-0.06,2.409,-0.807,12.699,-2.352,Down
2022,-0.124,-2.352,-1.441,-0.06,2.409,8.71,-0.124,Down
2022,-0.172,-0.124,-2.352,-1.441,-0.06,10.3505,-0.172,Down
2022,0.593,-0.172,-0.124,-2.352,-1.441,6.8287,0.593,Up
2022,0.234,0.593,-0.172,-0.124,-2.352,8.4641,0.234,Up
2022,-1.527,0.234,0.593,-0.172,-0.124,7.8496,-1.527,Down
2022,1.711,-1.527,0.234,0.593,-0.172,14.1456,1.711,Up
2022,0.738,1.711,-1.527,0.234,0.593,9.384,0.738,Up
2022,-0.388,0.738,1.711,-1.527,0.234,7.1904,-0.388,Down
2022,-0.663,-0.388,0.738,1.711,-1.527,9.3195,-0.663,Down
2022,-0.335,-0.663,-0.388,0.738,1.711,6.8509,-0.335,Down
2022,0.968,-0.335,-0.663,-0.388,0.738,7.4496,0.968,Up
2022,-0.43,0.968,-0.335,-0.663,-0.388,9.2923,-0.43,Down
2022,-0.013,-0.43,0.968,-0.335,-0.663,5.1243,-0.013,Down
2022,0.824,-0.013,-0.43,0.968,-0.335,6.0429,0.824,Up
2022,0.718,0.824,-0.013,-0.43,0.968,6.8262,0.718,Up
2022,0.124,0.718,0.824,-0.013,-0.43,3.0545,0.124,Up
2022,-0.797,0.124,0.718,0.824,-0.013,6.7882,-0.797,Down
2022,-0.207,-0.797,0.124,0.718,0.824,5.231,-0.207,Down
2022,3.082,-0.207,-0.797,0.124,0.718,14.4567,3.082,Up
2022,-0.34,3.082,-0.207,-0.797,0.124,7.6398,-0.34,Down
2022,1.158,-0.34,3.082,-0.207,-0.797,8.5343,1.158,Up
2022,-1.079,1.158,-0.34,3.082,-0.207,7.729,-1.079,Down
2022,-1.4,-1.079,1.158,-0.34,3.082,7.7972,-1.4,Down
2022,0.056,-1.4,-1.079,1.158,-0.34,6.5928,0.056,Up
2022,0.278,0.056,-1.4,-1.079,1.158,6.0738,0.278,Up
2022,-0.42,0.278,0.056,-1.4,-1.079,8.1448,-0.42,Down
2022,1.228,-0.42,0.278,0.056,-1.4,7.5406,1.228,Up
2022,-2.011,1.228,-0.42,0.278,0.056,12.3783,-2.011,Down
2022,-0.55,-2.011,1.228,-0.42,0.278,10.8111,-0.55,Down
2022,-1.184,-0.55,-2.011,1.228,-0.42,11.7706,-1.184,Down
2022,-0.496,-1.184,-0.55,-2.011,1.228,11.9858,-0.496,Down
2022,-0.9,-0.496,-1.184,-0.55,-2.011,7.9878,-0.9,Down
2022,0.345,-0.9,-0.496,-1.184,-0.55,7.4427,0.345,Up
2022,0.778,0.345,-0.9,-0.496,-1.184,7.8167,0.778,Up
2022,-0.608,0.778,0.345,-0.9,-0.496,10.0121,-0.608,Down
2022,0.859,-0.608,0.778,0.345,-0.9,5.9857,0.859,Up
2022,-0.363,0.859,-0.608,0.778,0.345,5.1638,-0.363,Down
2022,-1.225,-0.363,0.859,-0.608,0.778,7.0912,-1.225,Down
2022,1.004,-1.225,-0.363,0.859,-0.608,6.6971,1.004,Up
2022,0.47,1.004,-1.225,-0.363,0.859,8.4022,0.47,Up
2023,-0.924,0.47,1.004,-1.225,-0.363,7.4851,-0.924,Down
2023,0.151,-0.924,0.47,1.004,-1.225,8.5934,0.151,Up
2023,-0.613,0.151,-0.924,0.47,1.004,7.6971,-0.613,Down
2023,1.43,-0.613,0.151,-0.924,0.47,10.419,1.43,Up
2023,-0.643,1.43,-0.613,0.151,-0.924,7.3978,-0.643,Down
2023,0.86,-0.643,1.43,-0.613,0.151,6.5358,0.86,Up
2023,0.839,0.86,-0.643,1.43,-0.613,6.8881,0.839,Up
2023,0.073,0.839,0.86,-0.643,1.43,9.0158,0.073,Up
2023,1.24,0.073,0.839,0.86,-0.643,6.3904,1.24,Up
2023,-0.178,1.24,0.073,0.839,0.86,6.2677,-0.178,Down
2023,-1.885,-0.178,1.24,0.073,0.839,9.9632,-1.885,Down
2023,-0.185,-1.885,-0.178,1.24,0.073,8.6959,-0.185,Down
2023,1.482,-0.185,-1.885,-0.178,1.24,9.1806,1.482,Up
2023,0.986,1.482,-0.185,-1.885,-0.178,8.4179,0.986,Up
2023,0.331,0.986,1.482,-0.185,-1.885,5.9525,0.331,Up
2023,1.111,0.331,0.986,1.482,-0.185,8.48,1.111,Up
2023,0.402,1.111,0.331,0.986,1.482,7.2287,0.402,Up
2023,0.5,0.402,1.111,0.331,0.986,6.8346,0.5,Up
2023,-0.549,0.5,0.402,1.111,0.331,7.4202,-0.549,Down
2023,1.334,-0.549,0.5,0.402,1.111,8.6812,1.334,Up
2023,1.38,1.334,-0.549,0.5,0.402,10.1459,1.38,Up
2023,0.463,1.38,1.334,-0.549,0.5,10.1655,0.463,Up
2023,0.185,0.463,1.38,1.334,-0.549,9.4737,0.185,Up
2023,0.01,0.185,0.463,1.38,1.334,6.0295,0.01,Up
2023,1.546,0.01,0.185,0.463,1.38,9.0991,1.546,Up
2023,-0.6,1.546,0.01,0.185,0.463,7.6228,-0.6,Down
2023,-1.766,-0.6,1.546,0.01,0.185,7.8695,-1.766,Down
2023,0.537,-1.766,-0.6,1.546,0.01,7.077,0.537,Up
2023,1.006,0.537,-1.766,-0.6,1.546,6.4914,1.006,Up
2023,0.34,1.006,0.537,-1.766,-0.6,8.8389,0.34,Up
2023,0.885,0.34,1.006,0.537,-1.766,6.1556,0.885,Up
2023,-0.125,0.885,0.34,1.006,0.537,7.6432,-0.125,Down
2023,0.296,-0.125,0.885,0.34,1.006,8.9258,0.296,Up
2023,-0.985,0.296,-0.125,0.885,0.34,8.2656,-0.985,Down
2023,-0.245,-0.985,0.296,-0.125,0.885,8.3742,-0.245,Down
2023,-0.224,-0.245,-0.985,0.296,-0.125,9.6242,-0.224,Down
2023,0.243,-0.224,-0.245,-0.985,0.296,10.8194,0.243,Up
2023,-0.535,0.243,-0.224,-0.245,-0.985,8.0445,-0.535,Down
2023,-0.244,-0.535,0.243,-0.224,-0.245,9.6439,-0.244,Down
2023,-0.169,-0.244,-0.535,0.243,-0.224,9.9707,-0.169,Down
2023,1.306,-0.169,-0.244,-0.535,0.243,8.5128,1.306,Up
2023,1.121,1.306,-0.169,-0.244,-0.535,9.012,1.121,Up
2023,-0.143,1.121,1.306,-0.169,-0.244,7.2796,-0.143,Down
2023,-1.521,-0.143,1.121,1.306,-0.169,10.8311,-1.521,Down
2023,0.133,-1.521,-0.143,1.121,1.306,7.4747,0.133,Up
2023,-2.046,0.133,-1.521,-0.143,1.121,11.1945,-2.046,Down
2023,-1.299,-2.046,0.133,-1.521,-0.143,18.9253,-1.299,Down
2023,0.93,-1.299,-2.046,0.133,-1.521,15.779,0.93,Up
2023,0.315,0.93,-1.299,-2.046,0.133,14.9752,0.315,Up
2023,0.878,0.315,0.93,-1.299,-2.046,17.2997,0.878,Up
2023,2.402,0.878,0.315,0.93,-1.299,14.3254,2.402,Up
2023,-0.821,2.402,0.878,0.315,0.93,14.0553,-0.821,Down
2023,0.752,-0.821,2.402,0.878,0.315,9.3056,0.752,Up
2023,0.42,0.752,-0.821,2.402,0.878,9.1524,0.42,Up
2023,-1.66,0.42,0.752,-0.821,2.402,11.1747,-1.66,Down
2023,-0.486,-1.66,0.42,0.752,-0.821,11.9351,-0.486,Down
2023,0.998,-0.486,-1.66,0.42,0.752,10.7682,0.998,Up
2023,-0.409,0.998,-0.486,-1.66,0.42,7.401,-0.409,Down
2023,-0.043,-0.409,0.998,-0.486,-1.66,6.2872,-0.043,Down
2023,0.355,-0.043,-0.409,0.998,-0.486,7.7498,0.355,Up
2023,-0.097,0.355,-0.043,-0.409,0.998,6.984,-0.097,Down
2023,1.169,-0.097,0.355,-0.043,-0.409,11.2063,1.169,Up
2023,0.514,1.169,-0.097,0.355,-0.043,6.7391,0.514,Up
2023,-0.717,0.514,1.169,-0.097,0.355,6.6602,-0.717,Down
2023,-0.076,-0.717,0.514,1.169,-0.097,6.52,-0.076,Down
2023,0.595,-0.076,-0.717,0.514,1.169,6.3743,0.595,Up
2023,0.738,0.595,-0.076,-0.717,0.514,6.3681,0.738,Up
2023,-0.132,0.738,0.595,-0.076,-0.717,5.9298,-0.132,Down
2023,-0.927,-0.132,0.738,0.595,-0.076,8.642,-0.927,Down
2023,1.048,-0.927,-0.132,0.738,0.595,8.5815,1.048,Up
2023,-0.085,1.048,-0.927,-0.132,0.738,7.8162,-0.085,Down
2023,0.381,-0.085,1.048,-0.927,-0.132,6.6436,0.381,Up
2023,-0.33,0.381,-0.085,1.048,-0.927,6.356,-0.33,Down
2023,0.466,-0.33,0.381,-0.085,1.048,5.5227,0.466,Up
2023,0.163,0.466,-0.33,0.381,-0.085,7.584,0.163,Up
2023,0.002,0.163,0.466,-0.33,0.381,7.3457,0.002,Up
2023,0.155,0.002,0.163,0.466,-0.33,6.4332,0.155,Up
2023,-1.096,0.155,0.002,0.163,0.466,9.7767,-1.096,Down
2023,-0.58,-1.096,0.155,0.002,0.163,8.0447,-0.58,Down
2023,1.329,-0.58,-1.096,0.155,0.002,9.2968,1.329,Up
2023,1.079,1.329,-0.58,-1.096,0.155,8.9336,1.079,Up
2023,0.01,1.079,1.329,-0.58,-1.096,6.2122,0.01,Up
2023,-0.948,0.01,1.079,1.329,-0.58,10.3999,-0.948,Down
2023,-0.812,-0.948,0.01,1.079,1.329,9.1532,-0.812,Down
2023,-0.442,-0.812,-0.948,0.01,1.079,9.4902,-0.442,Down
2023,0.91,-0.442,-0.812,-0.948,0.01,8.7844,0.91,Up
2023,-0.056,0.91,-0.442,-0.812,-0.948,5.0047,-0.056,Down
2023,-0.049,-0.056,0.91,-0.442,-0.812,4.922,-0.049,Down
2023,-0.249,-0.049,-0.056,0.91,-0.442,9.6143,-0.249,Down
2023,0.044,-0.249,-0.049,-0.056,0.91,7.0157,0.044,Up
2023,-0.443,0.044,-0.249,-0.049,-0.056,7.0439,-0.443,Down
2023,0.192,-0.443,0.044,-0.249,-0.049,5.4289,0.192,Up
2023,-0.391,0.192,-0.443,0.044,-0.249,5.7706,-0.391,Down
2023,0.698,-0.391,0.192,-0.443,0.044,8.7287,0.698,Up
2023,1.044,0.698,-0.391,0.192,-0.443,9.7177,1.044,Up
2023,-0.369,1.044,0.698,-0.391,0.192,10.368,-0.369,Down
2023,0.036,-0.369,1.044,0.698,-0.391,6.0745,0.036,Up
2023,-0.717,0.036,-0.369,1.044,0.698,8.6384,-0.717,Down
2023,-0.322,-0.717,0.036,-0.369,1.044,8.9214,-0.322,Down
2023,-0.022,-0.322,-0.717,0.036,-0.369,9.0962,-0.022,Down
2023,1.129,-0.022,-0.322,-0.717,0.036,9.383,1.129,Up
2023,-0.438,1.129,-0.022,-0.322,-0.717,7.2216,-0.438,Down
2023,-0.103,-0.438,1.129,-0.022,-0.322,11.0812,-0.103,Down
2023,0.892,-0.103,-0.438,1.129,-0.022,8.8865,0.892,Up
2023,0.806,0.892,-0.103,-0.438,1.129,9.1367,0.806,Up
2023,-0.276,0.806,0.892,-0.103,-0.438,6.546,-0.276,Down
2023,0.319,-0.276,0.806,0.892,-0.103,6.4022,0.319,Up
2023,-0.441,0.319,-0.276,0.806,0.892,8.5373,-0.441,Down
2023,0.588,-0.441,0.319,-0.276,0.806,6.1953,0.588,Up
2023,-0.014,0.588,-0.441,0.319,-0.276,8.5743,-0.014,Down
2023,0.668,-0.014,0.588,-0.441,0.319,7.6104,0.668,Up
2023,0.308,0.668,-0.014,0.588,-0.441,9.59,0.308,Up
2023,0.039,0.308,0.668,-0.014,0.588,10.0612,0.039,Up
2023,1.437,0.039,0.308,0.668,-0.014,11.0303,1.437,Up
2023,-0.804,1.437,0.039,0.308,0.668,11.4121,-0.804,Down
2023,-0.062,-0.804,1.437,0.039,0.308,7.616,-0.062,Down
2023,-0.28,-0.062,-0.804,1.437,0.039,7.6982,-0.28,Down
2023,0.59,-0.28,-0.062,-0.804,1.437,7.0637,0.59,Up
2023,0.065,0.59,-0.28,-0.062,-0.804,9.2075,0.065,Up
2023,-0.273,0.065,0.59,-0.28,-0.062,7.2824,-0.273,Down
2023,0.884,-0.273,0.065,0.59,-0.28,7.2814,0.884,Up
2023,0.308,0.884,-0.273,0.065,0.59,7.5636,0.308,Up
2023,0.493,0.308,0.884,-0.273,0.065,6.7882,0.493,Up
2023,0.417,0.493,0.308,0.884,-0.273,10.4922,0.417,Up
2023,0.196,0.417,0.493,0.308,0.884,3.2793,0.196,Up
2023,0.276,0.196,0.417,0.493,0.308,5.8418,0.276,Up
2023,0.055,0.276,0.196,0.417,0.493,8.0658,0.055,Up
2023,-0.018,0.055,0.276,0.196,0.417,8.6076,-0.018,Down
2023,0.338,-0.018,0.055,0.276,0.196,6.2444,0.338,Up
2023,0.456,0.338,-0.018,0.055,0.276,6.4464,0.456,Up
2023,-0.083,0.456,0.338,-0.018,0.055,9.1925,-0.083,Down
2023,0.371,-0.083,0.456,0.338,-0.018,7.2425,0.371,Up
2023,-0.266,0.371,-0.083,0.456,0.338,6.9762,-0.266,Down
2023,0.381,-0.266,0.371,-0.083,0.456,5.268,0.381,Up
2023,0.819,0.381,-0.266,0.371,-0.083,8.0744,0.819,Up
2023,0.042,0.819,0.381,-0.266,0.371,6.5892,0.042,Up
2023,-0.438,0.042,0.819,0.381,-0.266,7.0592,-0.438,Down
2023,-0.392,-0.438,0.042,0.819,0.381,7.1245,-0.392,Down
2023,0.183,-0.392,-0.438,0.042,0.819,5.4023,0.183,Up
2023,0.335,0.183,-0.392,-0.438,0.042,5.5191,0.335,Up
2023,0.229,0.335,0.183,-0.392,-0.438,7.1053,0.229,Up
2023,-1.423,0.229,0.335,0.183,-0.392,9.2194,-1.423,Down
2023,0.228,-1.423,0.229,0.335,0.183,8.0012,0.228,Up
2023,0.083,0.228,-1.423,0.229,0.335,6.204,0.083,Up
2023,0.046,0.083,0.228,-1.423,0.229,5.5292,0.046,Up
2023,-0.688,0.046,0.083,0.228,-1.423,9.3933,-0.688,Down
2023,0.179,-0.688,0.046,0.083,0.228,6.4276,0.179,Up
2023,-0.868,0.179,-0.688,0.046,0.083,10.0052,-0.868,Down
2023,0.446,-0.868,0.179,-0.688,0.046,5.8358,0.446,Up
2023,0.15,0.446,-0.868,0.179,-0.688,7.1361,0.15,Up
2023,-0.73,0.15,0.446,-0.868,0.179,7.879,-0.73,Down
2023,-0.509,-0.73,0.15,0.446,-0.868,9.3006,-0.509,Down
2023,0.378,-0.509,-0.73,0.15,0.446,6.8665,0.378,Up
2023,0.767,0.378,-0.509,-0.73,0.15,4.7867,0.767,Up
2023,-0.757,0.767,0.378,-0.509,-0.73,7.5708,-0.757,Down
2023,-0.637,-0.757,0.767,0.378,-0.509,8.0107,-0.637,Down
2023,-1.104,-0.637,-0.757,0.767,0.378,9.5711,-1.104,Down
2023,0.722,-1.104,-0.637,-0.757,0.767,9.8758,0.722,Up
2023,0.409,0.722,-1.104,-0.637,-0.757,6.8719,0.409,Up
2023,-0.687,0.409,0.722,-1.104,-0.637,6.5063,-0.687,Down
2023,0.861,-0.687,0.409,0.722,-1.104,6.8441,0.861,Up
2023,-1.754,0.861,-0.687,0.409,0.722,8.8517,-1.754,Down
2023,0.294,-1.754,0.861,-0.687,0.409,10.2325,0.294,Up
2023,0.118,0.294,-1.754,0.861,-0.687,6.1595,0.118,Up
2023,1.471,0.118,0.294,-1.754,0.861,8.3082,1.471,Up
2023,0.334,1.471,0.118,0.294,-1.754,6.9054,0.334,Up
2023,-0.288,0.334,1.471,0.118,0.294,6.6085,-0.288,Down
2023,-0.437,-0.288,0.334,1.471,0.118,5.8876,-0.437,Down
2023,-0.331,-0.437,-0.288,0.334,1.471,5.5166,-0.331,Down
2023,-0.486,-0.331,-0.437,-0.288,0.334,7.0759,-0.486,Down
2023,0.393,-0.486,-0.331,-0.437,-0.288,7.0355,0.393,Up
2023,0.139,0.393,-0.486,-0.331,-0.437,6.166,0.139,Up
2023,0.047,0.139,0.393,-0.486,-0.331,6.018,0.047,Up
2023,-0.215,0.047,0.139,0.393,-0.486,6.7565,-0.215,Down
2023,0.065,-0.215,0.047,0.139,0.393,6.0199,0.065,Up
2023,0.287,0.065,-0.215,0.047,0.139,8.3431,0.287,Up
2023,-0.843,0.287,0.065,-0.215,0.047,11.1761,-0.843,Down
2023,0.131,-0.843,0.287,0.065,-0.215,5.5752,0.131,Up
2023,0.007,0.131,-0.843,0.287,0.065,6.6515,0.007,Up
2023,-1.209,0.007,0.131,-0.843,0.287,8.2563,-1.209,Down
2023,-0.989,-1.209,0.007,0.131,-0.843,10.3976,-0.989,Down
2023,-0.469,-0.989,-1.209,0.007,0.131,10.083,-0.469,Down
2023,0.713,-0.469,-0.989,-1.209,0.007,7.0875,0.713,Up
2023,-0.748,0.713,-0.469,-0.989,-1.209,9.6168,-0.748,Down
2023,-0.244,-0.748,0.713,-0.469,-0.989,10.4706,-0.244,Down
2023,0.714,-0.244,-0.748,0.713,-0.469,9.2258,0.714,Up
2023,-0.971,0.714,-0.244,-0.748,0.713,11.5079,-0.971,Down
2023,0.162,-0.971,0.714,-0.244,-0.748,8.3799,0.162,Up
2023,-0.816,0.162,-0.971,0.714,-0.244,10.3761,-0.816,Down
2023,0.614,-0.816,0.162,-0.971,0.714,8.7453,0.614,Up
2023,0.033,0.614,-0.816,0.162,-0.971,7.0143,0.033,Up
2023,1.794,0.033,0.614,-0.816,0.162,11.3203,1.794,Up
2023,1.102,1.794,0.033,0.614,-0.816,8.0374,1.102,Up
2023,0.37,1.102,1.794,0.033,0.614,7.8607,0.37,Up
2023,0.156,0.37,1.102,1.794,0.033,6.2452,0.156,Up
2023,-0.753,0.156,0.37,1.102,1.794,8.1154,-0.753,Down
2023,-0.852,-0.753,0.156,0.37,1.102,9.5143,-0.852,Down
2023,0.512,-0.852,-0.753,0.156,0.37,7.5433,0.512,Up
2023,0.742,0.512,-0.852,-0.753,0.156,7.5325,0.742,Up
2023,-0.917,0.742,0.512,-0.852,-0.753,9.356,-0.917,Down
2023,-1.049,-0.917,0.742,0.512,-0.852,12.1323,-1.049,Down
2023,-1.124,-1.049,-0.917,0.742,0.512,12.3846,-1.124,Down
2023,0.203,-1.124,-1.049,-0.917,0.742,9.2035,0.203,Up
2023,0.232,0.203,-1.124,-1.049,-0.917,7.8564,0.232,Up
2023,-1.029,0.232,0.203,-1.124,-1.049,9.4223,-1.029,Down
2023,-0.936,-1.029,0.232,0.203,-1.124,11.5157,-0.936,Down
2023,-0.847,-0.936,-1.029,0.232,0.203,10.7368,-0.847,Down
2023,0.491,-0.847,-0.936,-1.029,0.232,8.6563,0.491,Up
2023,0.485,0.491,-0.847,-0.936,-1.029,7.9665,0.485,Up
2023,0.825,0.485,0.491,-0.847,-0.936,9.8068,0.825,Up
2023,0.98,0.825,0.485,0.491,-0.847,9.4939,0.98,Up
2023,0.358,0.98,0.825,0.485,0.491,10.0111,0.358,Up
2023,0.051,0.358,0.98,0.825,0.485,6.7832,0.051,Up
2023,0.285,0.051,0.358,0.98,0.825,6.4256,0.285,Up
2023,-0.069,0.285,0.051,0.358,0.98,6.1746,-0.069,Down
2023,-1.047,-0.069,0.285,0.051,0.358,8.3174,-1.047,Down
2023,1.062,-1.047,-0.069,0.285,0.051,8.9462,1.062,Up
2023,0.219,1.062,-1.047,-0.069,0.285,5.2236,0.219,Up
2023,0.54,0.219,1.062,-1.047,-0.069,9.7177,0.54,Up
2023,-0.096,0.54,0.219,1.062,-1.047,7.7328,-0.096,Down
2023,0.225,-0.096,0.54,0.219,1.062,6.6666,0.225,Up
2023,0.122,0.225,-0.096,0.54,0.219,8.3133,0.122,Up
2023,0.828,0.122,0.225,-0.096,0.54,6.9936,0.828,Up
2023,0.02,0.828,0.122,0.225,-0.096,4.9245,0.02,Up
2023,0.009,0.02,0.828,0.122,0.225,5.9395,0.009,Up
